storm_id,storm_name,num_of_obs,date,time,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,central_pressure_mb,34_kt_ne_nm,34_kt_se_nm,34_kt_sw_nm,34_kt_nw_nm,50_kt_ne_nm,50_kt_se_nm,50_kt_sw_nm,50_kt_nw_nm,64_kt_ne_nm,64_kt_se_nm,64_kt_sw_nm,64_kt_nw_nm,radius_of_max_wind_nm
AL071916,UNNAMED,22,19160826,0000,,TD,27.9,-80.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071916,UNNAMED,22,19160826,0600,,TD,29.0,-80.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141916,UNNAMED,43,19161018,0600,,HU,27.9,-88.2,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141916,UNNAMED,43,19161018,1200,,HU,29.6,-87.5,95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141916,UNNAMED,43,19161018,1400,L,HU,30.4,-87.4,95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL041917,UNNAMED,43,19170928,1800,,HU,29.5,-87.9,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041917,UNNAMED,43,19170929,0000,,HU,30.2,-86.9,100,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041917,UNNAMED,43,19170929,0200,L,HU,30.4,-86.6,100,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40
AL041917,UNNAMED,43,19170929,0600,,HU,30.9,-86.0,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011919,UNNAMED,16,19190704,0000,,TS,29.1,-86.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011919,UNNAMED,16,19190704,0600,,TS,29.9,-86.9,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011919,UNNAMED,16,19190704,1100,L,TS,30.4,-87.0,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011919,UNNAMED,16,19190704,1200,,TS,30.6,-87.1,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011919,UNNAMED,16,19190704,1800,,TS,31.2,-87.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190910,1200,,HU,24.8,-83.4,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190910,1800,,HU,24.9,-84.0,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190911,0000,,HU,25.0,-84.5,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190911,0600,,HU,25.0,-85.0,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190911,1200,,HU,25.1,-85.5,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190911,1800,,HU,25.3,-86.1,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190912,0000,,HU,25.6,-86.7,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190912,0600,,HU,25.9,-87.3,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021919,UNNAMED,59,19190912,1200,,HU,26.2,-88.0,110,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041919,UNNAMED,14,19190930,1800,,TS,30.9,-80.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041919,UNNAMED,14,19191001,0000,,TS,31.2,-81.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041919,UNNAMED,14,19191001,0100,L,TS,31.2,-81.3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051920,UNNAMED,24,19200930,0000,,HU,27.2,-86.8,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051920,UNNAMED,24,19200930,0600,,TS,28.2,-84.4,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051920,UNNAMED,24,19200930,0900,L,TS,28.9,-82.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051920,UNNAMED,24,19200930,1200,,EX,29.5,-81.5,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,UNNAMED,43,19211025,1200,,HU,27.1,-83.9,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,UNNAMED,43,19211025,1800,,HU,27.8,-83.1,100,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,UNNAMED,43,19211025,2000,L,HU,28.1,-82.8,100,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL061921,UNNAMED,43,19211026,0000,,HU,28.5,-82.2,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,UNNAMED,43,19211026,0600,,HU,29.0,-81.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061921,UNNAMED,43,19211026,1200,,HU,29.5,-79.6,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011923,UNNAMED,28,19230626,1200,,TS,31.0,-88.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,UNNAMED,29,19240915,0600,,HU,29.3,-86.2,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,UNNAMED,29,19240915,1200,,HU,29.6,-85.5,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,UNNAMED,29,19240915,1400,L,HU,29.7,-85.3,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,UNNAMED,29,19240915,1800,,TS,29.9,-84.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,UNNAMED,29,19240916,0000,,TS,30.2,-84.3,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,UNNAMED,29,19240916,0600,,TS,30.5,-83.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051924,UNNAMED,29,19240916,1200,,TS,31.0,-82.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081924,UNNAMED,18,19240929,1200,,TS,27.0,-86.6,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081924,UNNAMED,18,19240929,1800,,TS,29.0,-85.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081924,UNNAMED,18,19240929,2100,L,TS,30.0,-84.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081924,UNNAMED,18,19240930,0000,,EX,31.0,-83.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,UNNAMED,40,19241020,1800,,HU,25.5,-82.5,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,UNNAMED,40,19241021,0000,,HU,25.8,-81.9,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,UNNAMED,40,19241021,0100,L,HU,25.8,-81.8,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL101924,UNNAMED,40,19241021,0600,,HU,25.9,-81.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101924,UNNAMED,40,19241021,1200,,TS,26.0,-80.1,60,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041925,UNNAMED,36,19251201,0000,,TS,25.6,-82.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041925,UNNAMED,36,19251201,0300,L,TS,26.3,-81.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041925,UNNAMED,36,19251201,0600,,EX,27.3,-81.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041925,UNNAMED,36,19251201,1200,,EX,28.7,-80.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041925,UNNAMED,36,19251201,1800,,EX,30.0,-79.5,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,UNNAMED,47,19260728,0000,,HU,27.7,-80.0,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,UNNAMED,47,19260728,0600,,HU,28.5,-80.5,90,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,UNNAMED,47,19260728,1000,L,HU,29.0,-80.8,90,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL011926,UNNAMED,47,19260728,1200,,HU,29.2,-81.1,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,UNNAMED,47,19260728,1800,,TS,29.8,-81.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,UNNAMED,47,19260729,0000,,TS,30.5,-82.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011926,UNNAMED,47,19260729,0600,,TS,31.3,-83.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260918,1200,L,HU,25.6,-80.3,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL071926,UNNAMED,46,19260918,1800,,HU,26.2,-81.6,90,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260919,0000,,HU,26.8,-82.5,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260919,0600,,HU,27.3,-83.3,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260919,1200,,HU,27.8,-84.1,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260919,1800,,HU,28.4,-84.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260920,0000,,HU,29.0,-85.5,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260920,0600,,HU,29.6,-86.2,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260920,1200,,HU,30.1,-86.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260920,1800,,HU,30.3,-87.3,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260920,1200,,HU,30.1,-86.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260920,1800,,HU,30.3,-87.3,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260920,2200,L,HU,30.3,-87.5,100,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL071926,UNNAMED,46,19260921,0000,,HU,30.3,-87.7,80,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071926,UNNAMED,46,19260921,0600,,HU,30.3,-88.1,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280808,0000,,HU,26.9,-79.8,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280808,0600,,HU,27.2,-80.1,85,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280808,0700,L,HU,27.3,-80.2,85,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL011928,UNNAMED,46,19280808,1200,,HU,27.6,-80.5,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280808,1800,,TS,27.9,-80.9,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280809,0000,,TS,28.1,-81.5,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280809,0600,,TS,28.4,-82.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280809,1200,,TS,28.7,-82.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280809,1800,,TS,29.1,-83.3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280810,0000,,TS,29.6,-83.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280809,1800,,TS,29.1,-83.3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280810,0000,,TS,29.6,-83.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280810,0400,L,TS,30.0,-84.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280810,0600,,TS,30.2,-84.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011928,UNNAMED,46,19280810,1200,,TS,31.0,-84.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280813,0300,L,TS,24.7,-81.4,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280813,0600,,TS,25.2,-81.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280813,1200,,TS,26.0,-82.2,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280813,1800,,TS,26.9,-82.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280814,0000,,TS,27.8,-83.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280814,0600,,TS,28.7,-84.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280814,1200,,TS,29.6,-84.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280814,0600,,TS,28.7,-84.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280814,1200,,TS,29.6,-84.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280814,1400,L,TS,29.9,-84.7,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280814,1800,,TS,30.5,-85.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021928,UNNAMED,42,19280815,0000,,TS,31.3,-85.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,UNNAMED,62,19280917,0000,L,HU,26.7,-80.0,125,929,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30
AL041928,UNNAMED,62,19280917,0600,,HU,27.2,-81.1,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,UNNAMED,62,19280917,1200,,HU,27.8,-82.0,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,UNNAMED,62,19280917,1800,,HU,28.6,-82.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,UNNAMED,62,19280918,0000,,HU,29.4,-82.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,UNNAMED,62,19280918,0600,,HU,30.1,-81.7,65,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,UNNAMED,62,19280918,1200,,HU,31.1,-81.1,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041928,UNNAMED,62,19280918,1200,,HU,31.1,-81.1,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290928,0600,,HU,24.7,-80.0,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290928,1200,,HU,24.9,-80.4,100,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290928,1300,L,HU,25.0,-80.5,100,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30
AL021929,UNNAMED,67,19290928,1800,,HU,25.1,-81.0,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290929,0000,,HU,25.4,-81.7,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290929,0600,,HU,25.9,-82.5,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290929,1200,,HU,26.4,-83.5,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290929,1800,,HU,27.0,-84.5,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290930,0000,,HU,27.6,-85.3,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290930,0600,,HU,28.2,-85.7,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290930,1200,,HU,28.8,-86.0,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290930,1800,,HU,29.4,-86.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19291001,0000,,HU,29.9,-86.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19290930,1800,,HU,29.4,-86.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19291001,0000,,HU,29.9,-86.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19291001,0400,L,HU,30.2,-85.7,70,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19291001,0600,,TS,30.4,-85.4,60,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021929,UNNAMED,67,19291001,1200,,EX,31.0,-84.2,55,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300909,0000,,TS,26.8,-83.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300909,0600,,TS,27.3,-83.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300909,0900,L,TS,27.5,-82.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300909,1200,,TS,27.8,-82.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300909,1800,,TD,28.3,-82.0,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300910,0000,,TD,28.8,-81.6,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300910,0600,,TD,29.2,-81.2,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300910,1200,,TS,29.5,-80.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300910,1800,,TS,29.7,-80.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300911,0000,,TS,29.9,-80.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300911,0600,,TS,30.1,-79.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300911,1200,,TS,30.3,-79.5,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021930,UNNAMED,81,19300911,1800,,TS,30.7,-79.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320830,0000,,TS,25.0,-79.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320830,0400,L,TS,25.3,-80.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320830,0600,,TS,25.5,-80.7,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320830,1200,,TS,26.0,-81.8,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320830,1800,,TS,26.4,-83.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320831,0000,,HU,26.8,-84.1,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320831,0600,,HU,27.2,-85.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320831,1200,,HU,27.8,-85.8,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320831,1800,,HU,28.6,-86.6,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320901,0000,,HU,29.5,-87.4,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320831,1800,,HU,28.6,-86.6,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320901,0000,,HU,29.5,-87.4,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320901,0500,L,HU,30.2,-88.1,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031932,UNNAMED,39,19320901,0600,,HU,30.3,-88.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061932,UNNAMED,38,19320914,1800,,TS,28.5,-87.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061932,UNNAMED,38,19320915,0000,,TS,29.3,-85.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061932,UNNAMED,38,19320915,0400,L,TS,30.0,-83.9,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061932,UNNAMED,38,19320915,0600,,TS,30.2,-83.3,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330730,0600,,HU,26.8,-79.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330730,1200,,HU,27.0,-79.8,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330730,1600,L,HU,27.1,-80.1,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25
AL051933,UNNAMED,51,19330730,1800,,TS,27.1,-80.3,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330731,0000,,TS,27.1,-80.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330731,0600,,TS,27.1,-81.1,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330731,1200,,TS,27.0,-81.6,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330731,1800,,TS,27.0,-82.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330801,0000,,TS,27.0,-83.2,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330801,0600,,TS,27.0,-84.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330801,1200,,TS,27.0,-85.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330801,1800,,TS,26.9,-85.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051933,UNNAMED,51,19330802,0000,,TS,26.8,-86.3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
