storm_id,storm_name,num_of_obs,datetime,category,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,central_pressure_mb,34_kt_ne_nm,34_kt_se_nm,34_kt_sw_nm,34_kt_nw_nm,50_kt_ne_nm,50_kt_se_nm,50_kt_sw_nm,50_kt_nw_nm,64_kt_ne_nm,64_kt_se_nm,64_kt_sw_nm,64_kt_nw_nm,radius_of_max_wind_nm
AL062004,FRANCES,75,2004-09-05 12:00:00,1,,HU,27.4,-80.7,80,969,175,150,125,125,80,80,40,40,60,30,30,30,-999
AL062004,FRANCES,75,2004-09-05 18:00:00,Tropical Storm,,TS,27.8,-81.7,60,975,175,125,125,125,40,30,25,25,0,0,0,0,-999
AL062004,FRANCES,75,2004-09-06 00:00:00,Tropical Storm,,TS,28.1,-82.3,55,978,175,125,125,175,30,0,0,0,0,0,0,0,-999
AL062004,FRANCES,75,2004-09-06 06:00:00,Tropical Storm,,TS,28.6,-83.3,55,981,175,125,125,125,60,0,0,45,0,0,0,0,-999
AL062004,FRANCES,75,2004-09-06 12:00:00,Tropical Storm,,TS,29.2,-83.7,55,982,75,90,90,75,45,0,0,45,0,0,0,0,-999
AL062004,FRANCES,75,2004-09-06 06:00:00,Tropical Storm,,TS,28.6,-83.3,55,981,175,125,125,125,60,0,0,45,0,0,0,0,-999
AL062004,FRANCES,75,2004-09-06 12:00:00,Tropical Storm,,TS,29.2,-83.7,55,982,75,90,90,75,45,0,0,45,0,0,0,0,-999
AL062004,FRANCES,75,2004-09-06 18:00:00,Tropical Storm,L,TS,30.1,-84.0,50,982,60,90,90,0,25,0,0,25,0,0,0,0,-999
AL062004,FRANCES,75,2004-09-07 00:00:00,Tropical Storm,,TS,31.0,-84.6,35,984,0,90,90,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-16 00:00:00,3,,HU,28.9,-88.2,110,931,225,250,125,150,125,125,100,100,90,90,75,75,-999
AL092004,IVAN,94,2004-09-16 06:00:00,3,,HU,30.0,-87.9,105,943,225,250,125,100,125,125,100,75,90,90,75,50,-999
AL092004,IVAN,94,2004-09-16 06:50:00,3,L,HU,30.2,-87.9,105,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25
AL092004,IVAN,94,2004-09-20 18:00:00,Tropical Depression,,EX,26.4,-79.1,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-21 00:00:00,Tropical Depression,,EX,26.1,-79.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-21 06:00:00,Tropical Depression,,EX,25.9,-80.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-21 12:00:00,Tropical Depression,,EX,25.8,-81.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-21 18:00:00,Tropical Depression,,LO,25.2,-82.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-22 00:00:00,Tropical Depression,,LO,24.8,-84.1,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-22 06:00:00,Tropical Depression,,LO,25.1,-86.1,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092004,IVAN,94,2004-09-22 12:00:00,Tropical Depression,,LO,26.0,-87.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112004,JEANNE,69,2004-09-26 00:00:00,3,,HU,27.1,-79.4,105,951,180,150,125,150,100,90,70,90,60,60,50,60,-999
AL112004,JEANNE,69,2004-09-26 00:00:00,3,,HU,27.1,-79.4,105,951,180,150,125,150,100,90,70,90,60,60,50,60,-999
AL112004,JEANNE,69,2004-09-26 04:00:00,3,L,HU,27.2,-80.2,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45
AL112004,JEANNE,69,2004-09-26 06:00:00,2,,HU,27.3,-80.6,95,953,180,125,125,150,100,75,60,75,60,50,40,50,-999
AL112004,JEANNE,69,2004-09-26 12:00:00,1,,HU,27.7,-81.6,75,965,150,125,125,150,75,75,60,75,30,0,0,25,-999
AL112004,JEANNE,69,2004-09-26 18:00:00,Tropical Storm,,TS,28.3,-82.3,55,970,150,125,100,150,75,75,60,75,0,0,0,0,-999
AL112004,JEANNE,69,2004-09-27 00:00:00,Tropical Storm,,TS,29.3,-82.7,45,978,150,130,75,75,0,0,0,0,0,0,0,0,-999
AL112004,JEANNE,69,2004-09-27 06:00:00,Tropical Storm,,TS,30.1,-83.3,40,981,175,175,90,60,0,0,0,0,0,0,0,0,-999
AL112004,JEANNE,69,2004-09-27 12:00:00,Tropical Storm,,TS,31.1,-83.9,35,987,175,175,90,60,0,0,0,0,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-10 18:00:00,Tropical Storm,,TS,24.9,-85.1,55,995,130,100,0,40,100,0,0,0,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-11 00:00:00,Tropical Storm,,TS,26.5,-85.6,60,990,140,120,0,75,75,0,0,45,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-11 01:00:00,Tropical Storm,I,TS,26.5,-85.6,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012005,ARLENE,26,2005-06-11 06:00:00,Tropical Storm,,TS,27.7,-86.8,60,993,140,120,0,75,75,0,0,45,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-11 12:00:00,Tropical Storm,,TS,28.9,-87.2,55,990,130,120,0,75,75,0,0,45,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-11 18:00:00,Tropical Storm,,TS,30.1,-87.5,50,991,30,100,0,0,0,75,0,0,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-11 12:00:00,Tropical Storm,,TS,28.9,-87.2,55,990,130,120,0,75,75,0,0,45,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-11 18:00:00,Tropical Storm,,TS,30.1,-87.5,50,991,30,100,0,0,0,75,0,0,0,0,0,0,-999
AL012005,ARLENE,26,2005-06-11 19:00:00,Tropical Storm,L,TS,30.3,-87.5,50,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042005,DENNIS,59,2005-07-09 18:00:00,2,,HU,25.2,-84.2,90,962,175,175,80,150,100,75,30,55,35,25,15,25,-999
AL042005,DENNIS,59,2005-07-10 00:00:00,3,,HU,26.1,-85.0,110,942,175,200,80,150,100,75,30,55,35,25,15,25,-999
AL042005,DENNIS,59,2005-07-10 06:00:00,4,,HU,27.2,-85.8,125,935,175,200,90,150,100,75,30,60,35,25,15,25,-999
AL042005,DENNIS,59,2005-07-10 12:00:00,4,,HU,28.5,-86.3,120,930,175,200,90,115,100,75,30,50,25,25,15,25,-999
AL042005,DENNIS,59,2005-07-10 18:00:00,3,,HU,29.9,-86.9,110,942,110,175,90,75,65,60,30,30,20,20,15,20,-999
AL042005,DENNIS,59,2005-07-10 12:00:00,4,,HU,28.5,-86.3,120,930,175,200,90,115,100,75,30,50,25,25,15,25,-999
AL042005,DENNIS,59,2005-07-10 18:00:00,3,,HU,29.9,-86.9,110,942,110,175,90,75,65,60,30,30,20,20,15,20,-999
AL042005,DENNIS,59,2005-07-10 19:30:00,3,L,HU,30.4,-87.1,105,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5
AL122005,KATRINA,34,2005-08-25 12:00:00,Tropical Storm,,TS,26.2,-79.0,55,994,60,60,30,50,20,20,0,0,0,0,0,0,-999
AL122005,KATRINA,34,2005-08-25 18:00:00,Tropical Storm,,TS,26.2,-79.6,60,988,70,70,50,60,25,25,20,20,0,0,0,0,-999
AL122005,KATRINA,34,2005-08-25 22:30:00,1,L,HU,26.0,-80.1,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL122005,KATRINA,34,2005-08-26 00:00:00,1,,HU,25.9,-80.3,70,983,70,70,50,40,20,20,20,20,10,10,10,10,-999
AL122005,KATRINA,34,2005-08-26 06:00:00,1,,HU,25.4,-81.3,65,987,75,75,40,30,60,60,20,20,10,10,10,10,-999
AL122005,KATRINA,34,2005-08-26 12:00:00,1,,HU,25.1,-82.0,75,979,75,75,45,25,60,60,25,20,20,20,10,10,-999
AL122005,KATRINA,34,2005-08-26 18:00:00,2,,HU,24.9,-82.6,85,968,75,75,55,35,60,60,35,20,20,20,15,10,-999
AL122005,KATRINA,34,2005-08-28 00:00:00,3,,HU,24.8,-85.9,100,941,140,100,100,140,80,80,65,80,60,45,45,50,-999
AL122005,KATRINA,34,2005-08-28 06:00:00,4,,HU,25.2,-86.7,125,930,160,160,125,140,100,100,75,100,75,75,50,75,-999
AL122005,KATRINA,34,2005-08-28 12:00:00,5,,HU,25.7,-87.7,145,909,180,180,125,140,120,120,75,100,90,90,50,75,-999
AL162005,OPHELIA,69,2005-09-07 12:00:00,Tropical Storm,,TS,28.7,-79.2,40,1000,60,0,0,60,0,0,0,0,0,0,0,0,-999
AL162005,OPHELIA,69,2005-09-07 18:00:00,Tropical Storm,,TS,28.8,-79.3,45,997,60,30,30,45,0,0,0,0,0,0,0,0,-999
AL162005,OPHELIA,69,2005-09-08 00:00:00,Tropical Storm,,TS,28.8,-79.3,45,994,60,30,30,45,0,0,0,0,0,0,0,0,-999
AL162005,OPHELIA,69,2005-09-08 06:00:00,Tropical Storm,,TS,28.7,-79.6,50,994,60,40,40,60,20,20,20,20,0,0,0,0,-999
AL162005,OPHELIA,69,2005-09-08 12:00:00,Tropical Storm,,TS,28.6,-79.6,55,988,60,40,40,60,20,20,20,20,0,0,0,0,-999
AL162005,OPHELIA,69,2005-09-08 18:00:00,Tropical Storm,,TS,28.6,-79.5,60,988,70,70,70,70,25,30,30,25,0,0,0,0,-999
AL162005,OPHELIA,69,2005-09-09 00:00:00,1,,HU,28.6,-79.3,65,990,60,60,60,60,30,30,25,25,20,20,0,0,-999
AL162005,OPHELIA,69,2005-09-09 06:00:00,Tropical Storm,,TS,28.9,-79.3,55,990,60,60,60,50,25,25,25,25,0,0,0,0,-999
AL162005,OPHELIA,69,2005-09-09 12:00:00,Tropical Storm,,TS,29.3,-79.1,55,983,60,60,60,60,25,25,25,25,0,0,0,0,-999
AL222005,TAMMY,9,2005-10-05 12:00:00,Tropical Storm,,TS,28.3,-80.2,40,1004,180,150,0,100,0,0,0,0,0,0,0,0,-999
AL222005,TAMMY,9,2005-10-05 18:00:00,Tropical Storm,,TS,29.5,-80.9,45,1001,230,190,0,75,0,0,0,0,0,0,0,0,-999
AL222005,TAMMY,9,2005-10-05 23:00:00,Tropical Storm,L,TS,30.4,-81.4,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL222005,TAMMY,9,2005-10-06 00:00:00,Tropical Storm,,TS,30.5,-81.6,45,1002,230,0,0,0,0,0,0,0,0,0,0,0,-999
AL222005,TAMMY,9,2005-10-06 06:00:00,Tropical Storm,,TS,31.3,-82.8,35,1005,230,0,0,0,0,0,0,0,0,0,0,0,-999
AL222005,TAMMY,9,2005-10-06 18:00:00,Tropical Depression,,TD,31.2,-85.8,15,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL222005,TAMMY,9,2005-10-07 00:00:00,Tropical Depression,,LO,30.3,-85.6,10,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL252005,WILMA,48,2005-10-24 06:00:00,3,,HU,25.0,-83.1,110,953,200,200,175,150,125,125,100,90,75,80,75,50,-999
AL252005,WILMA,48,2005-10-24 06:00:00,3,,HU,25.0,-83.1,110,953,200,200,175,150,125,125,100,90,75,80,75,50,-999
AL252005,WILMA,48,2005-10-24 10:30:00,3,L,HU,25.9,-81.7,105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25
AL252005,WILMA,48,2005-10-24 12:00:00,2,,HU,26.2,-81.0,95,950,200,225,200,150,125,150,100,90,75,90,75,40,-999
AL012006,ALBERTO,38,2006-06-13 06:00:00,Tropical Storm,,TS,28.8,-84.4,55,995,90,150,30,60,30,50,0,30,0,0,0,0,-999
AL012006,ALBERTO,38,2006-06-13 12:00:00,Tropical Storm,,TS,29.5,-84.1,45,996,60,100,60,60,0,0,0,0,0,0,0,0,-999
AL012006,ALBERTO,38,2006-06-13 16:30:00,Tropical Storm,L,TS,29.9,-83.7,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012006,ALBERTO,38,2006-06-13 18:00:00,Tropical Storm,,TS,30.3,-83.5,35,997,150,0,0,0,0,0,0,0,0,0,0,0,-999
AL012006,ALBERTO,38,2006-06-14 00:00:00,Tropical Storm,,TS,31.3,-82.8,35,1001,130,0,0,0,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-30 00:00:00,Tropical Storm,,TS,24.7,-80.4,40,1004,90,60,25,25,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-30 00:00:00,Tropical Storm,,TS,24.7,-80.4,40,1004,90,60,25,25,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-30 03:00:00,Tropical Storm,L,TS,24.9,-80.6,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062006,ERNESTO,47,2006-08-30 00:00:00,Tropical Storm,,TS,24.7,-80.4,40,1004,90,60,25,25,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-30 03:00:00,Tropical Storm,L,TS,24.9,-80.6,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062006,ERNESTO,47,2006-08-30 05:00:00,Tropical Storm,L,TS,25.2,-80.7,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062006,ERNESTO,47,2006-08-30 06:00:00,Tropical Storm,,TS,25.3,-80.8,40,1003,90,60,25,25,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-30 12:00:00,Tropical Storm,,TS,26.1,-81.0,35,1002,60,60,0,0,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-30 18:00:00,Tropical Storm,,TS,27.0,-80.9,35,1001,20,20,0,0,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-31 00:00:00,Tropical Storm,,TS,28.1,-80.7,35,1000,0,50,0,0,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-31 06:00:00,Tropical Storm,,TS,29.4,-80.4,45,999,0,75,40,0,0,0,0,0,0,0,0,0,-999
AL062006,ERNESTO,47,2006-08-31 12:00:00,Tropical Storm,,TS,30.6,-79.9,55,995,50,75,40,0,0,25,20,0,0,0,0,0,-999
AL022007,BARRY,24,2007-06-02 06:00:00,Tropical Storm,,TS,25.1,-84.6,45,998,80,40,30,80,0,0,0,0,0,0,0,0,-999
AL022007,BARRY,24,2007-06-02 12:00:00,Tropical Storm,,TS,27.0,-83.2,40,1000,80,40,30,80,0,0,0,0,0,0,0,0,-999
AL022007,BARRY,24,2007-06-02 14:00:00,Tropical Depression,L,TD,27.5,-82.7,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022007,BARRY,24,2007-06-02 18:00:00,Tropical Depression,,TD,29.7,-82.1,30,1001,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL102007,TEN,4,2007-09-21 12:00:00,Tropical Depression,,SD,29.1,-85.4,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL102007,TEN,4,2007-09-21 18:00:00,Tropical Depression,,TD,29.7,-86.1,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL102007,TEN,4,2007-09-22 00:00:00,Tropical Depression,L,TD,30.4,-86.7,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL102007,TEN,4,2007-09-22 06:00:00,Tropical Depression,,LO,30.7,-87.7,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL172007,OLGA,25,2007-12-16 00:00:00,Tropical Depression,,LO,25.0,-87.2,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL172007,OLGA,25,2007-12-16 06:00:00,Tropical Depression,,LO,26.3,-85.2,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-19 00:00:00,Tropical Storm,,TS,25.0,-81.9,50,997,110,90,30,30,60,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-19 06:00:00,Tropical Storm,,TS,25.5,-81.8,55,994,110,90,30,30,60,60,15,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-19 00:00:00,Tropical Storm,,TS,25.0,-81.9,50,997,110,90,30,30,60,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-19 06:00:00,Tropical Storm,,TS,25.5,-81.8,55,994,110,90,30,30,60,60,15,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-19 08:45:00,Tropical Storm,L,TS,25.9,-81.6,55,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,60,2008-08-19 12:00:00,Tropical Storm,,TS,26.4,-81.4,55,988,100,90,30,30,30,30,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-19 18:00:00,Tropical Storm,,TS,27.0,-81.1,60,986,120,150,30,30,20,20,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-20 00:00:00,Tropical Storm,,TS,27.5,-80.9,55,988,120,120,30,30,20,20,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-20 06:00:00,Tropical Storm,,TS,28.0,-80.6,50,992,120,100,30,40,20,20,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-20 12:00:00,Tropical Storm,,TS,28.4,-80.6,45,994,100,90,0,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-20 18:00:00,Tropical Storm,,TS,28.7,-80.6,45,997,120,100,0,30,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-21 00:00:00,Tropical Storm,,TS,28.9,-80.5,50,993,130,100,40,100,40,40,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-21 06:00:00,Tropical Storm,,TS,29.1,-80.7,50,993,130,100,40,100,60,40,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-21 12:00:00,Tropical Storm,,TS,29.2,-80.7,50,993,130,100,40,100,60,40,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-21 18:00:00,Tropical Storm,,TS,29.3,-81.0,55,993,130,100,40,100,60,40,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-21 12:00:00,Tropical Storm,,TS,29.2,-80.7,50,993,130,100,40,100,60,40,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-21 18:00:00,Tropical Storm,,TS,29.3,-81.0,55,993,130,100,40,100,60,40,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-21 19:00:00,Tropical Storm,L,TS,29.3,-81.1,55,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,60,2008-08-22 00:00:00,Tropical Storm,,TS,29.3,-81.2,50,994,150,130,50,100,50,40,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-22 06:00:00,Tropical Storm,,TS,29.5,-81.9,50,995,150,120,0,0,40,30,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-22 12:00:00,Tropical Storm,,TS,29.6,-82.4,45,996,120,100,0,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-22 18:00:00,Tropical Storm,,TS,29.8,-83.0,40,997,120,100,40,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-23 00:00:00,Tropical Storm,,TS,29.7,-83.8,45,996,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-23 06:00:00,Tropical Storm,,TS,29.8,-84.7,45,997,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-23 00:00:00,Tropical Storm,,TS,29.7,-83.8,45,996,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-23 06:00:00,Tropical Storm,,TS,29.8,-84.7,45,997,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-23 06:15:00,Tropical Storm,L,TS,29.8,-84.7,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062008,FAY,60,2008-08-23 12:00:00,Tropical Storm,,TS,30.0,-85.2,40,998,0,80,80,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-23 18:00:00,Tropical Storm,,TS,30.5,-85.9,40,999,0,80,30,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-24 00:00:00,Tropical Depression,,TD,30.8,-86.7,30,999,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL062008,FAY,60,2008-08-24 06:00:00,Tropical Depression,,TD,31.1,-87.7,30,999,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL072008,GUSTAV,50,2008-08-31 12:00:00,3,,HU,24.8,-85.5,100,961,190,150,120,150,120,90,60,90,45,30,25,30,-999
AL072008,GUSTAV,50,2008-08-31 18:00:00,2,,HU,25.9,-86.7,95,960,200,175,130,165,120,90,60,90,60,40,25,40,-999
AL072008,GUSTAV,50,2008-09-01 00:00:00,2,,HU,26.9,-87.7,95,953,200,180,140,180,130,90,60,120,70,40,30,60,-999
AL092008,IKE,62,2008-09-11 00:00:00,2,,HU,24.7,-86.4,85,944,210,170,120,180,140,105,90,125,100,60,30,75,-999
AL092008,IKE,62,2008-09-11 06:00:00,2,,HU,25.1,-87.1,85,945,220,190,130,180,150,120,90,140,100,75,30,75,-999
AL092008,IKE,62,2008-09-11 12:00:00,2,,HU,25.5,-88.0,85,946,230,240,150,180,150,135,90,140,100,75,30,60,-999
AL172008,PALOMA,36,2008-11-13 18:00:00,Tropical Depression,,LO,25.0,-85.5,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL172008,PALOMA,36,2008-11-14 00:00:00,Tropical Depression,,LO,26.8,-85.9,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL172008,PALOMA,36,2008-11-14 06:00:00,Tropical Depression,,LO,28.9,-85.6,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042009,CLAUDETTE,8,2009-08-16 18:00:00,Tropical Storm,,TS,29.1,-85.1,50,1008,60,60,15,30,0,30,0,0,0,0,0,0,-999
AL042009,CLAUDETTE,8,2009-08-17 00:00:00,Tropical Storm,,TS,29.8,-85.8,45,1005,40,60,15,30,0,0,0,0,0,0,0,0,-999
AL042009,CLAUDETTE,8,2009-08-17 05:30:00,Tropical Storm,L,TS,30.4,-86.5,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042009,CLAUDETTE,8,2009-08-17 06:00:00,Tropical Storm,,TS,30.5,-86.6,40,1005,35,80,0,0,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,2009-11-10 12:00:00,Tropical Storm,,EX,30.3,-88.0,35,999,30,60,60,30,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,2009-11-10 18:00:00,Tropical Depression,,EX,30.6,-87.2,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,2009-11-11 00:00:00,Tropical Depression,,EX,30.6,-86.3,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL112009,IDA,31,2009-11-11 06:00:00,Tropical Depression,,EX,30.8,-85.5,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-23 12:00:00,Tropical Storm,,TS,24.8,-79.7,35,1006,75,45,0,45,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-23 12:00:00,Tropical Storm,,TS,24.8,-79.7,35,1006,75,45,0,45,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-23 14:30:00,Tropical Storm,L,TS,25.4,-80.2,35,1007,75,40,0,40,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-23 18:00:00,Tropical Depression,,TD,25.8,-81.1,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-24 00:00:00,Tropical Depression,,TD,26.3,-82.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-24 06:00:00,Tropical Depression,,TD,26.7,-84.4,30,1013,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-24 12:00:00,Tropical Depression,,TD,27.5,-85.9,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,18,2010-07-24 18:00:00,Tropical Depression,,TD,28.1,-87.1,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,2012-05-27 23:00:00,Tropical Storm,I,TS,30.1,-80.5,60,992,100,100,60,80,50,0,30,30,0,0,0,0,-999
AL022012,BERYL,33,2012-05-28 00:00:00,Tropical Storm,,TS,30.1,-80.7,60,993,100,100,40,80,40,0,30,30,0,0,0,0,-999
AL022012,BERYL,33,2012-05-28 04:10:00,Tropical Storm,L,TS,30.2,-81.4,55,994,100,100,20,80,40,0,0,30,0,0,0,0,-999
AL022012,BERYL,33,2012-05-28 06:00:00,Tropical Storm,,TS,30.2,-81.7,50,996,120,70,0,40,40,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,2012-05-28 12:00:00,Tropical Depression,,TD,30.4,-82.5,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,2012-05-28 18:00:00,Tropical Depression,,TD,30.5,-83.0,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,2012-05-29 00:00:00,Tropical Depression,,TD,30.6,-83.2,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,2012-05-29 06:00:00,Tropical Depression,,TD,30.8,-83.4,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022012,BERYL,33,2012-05-29 12:00:00,Tropical Depression,,TD,31.3,-83.0,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,2012-06-26 12:00:00,Tropical Storm,,TS,28.9,-84.3,40,992,80,180,0,50,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,2012-06-26 18:00:00,Tropical Storm,,TS,29.2,-83.7,35,995,50,150,0,30,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,2012-06-26 21:00:00,Tropical Storm,L,TS,29.3,-83.2,35,995,50,150,0,30,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,2012-06-27 00:00:00,Tropical Depression,,TD,29.4,-82.7,30,997,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,2012-06-27 06:00:00,Tropical Depression,,TD,29.5,-81.5,30,998,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL042012,DEBBY,18,2012-06-27 12:00:00,Tropical Depression,,TD,29.5,-80.3,30,1001,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092012,ISAAC,51,2012-08-27 06:00:00,Tropical Storm,,TS,25.0,-83.6,50,989,180,150,60,180,50,20,0,40,0,0,0,0,-999
AL092012,ISAAC,51,2012-08-27 12:00:00,Tropical Storm,,TS,25.7,-84.7,55,987,180,150,70,180,60,40,0,40,0,0,0,0,-999
AL092012,ISAAC,51,2012-08-27 18:00:00,Tropical Storm,,TS,26.3,-85.7,60,982,180,150,80,180,60,50,20,50,0,0,0,0,-999
